Catalogue Reference,Title,Date,,Longitude,Latitude,Place co-ordinates,Landing Page URL,External resource URL
HL/PO/JO/10/1/105/57,Protestation Return - Surrey - Tandridge (First Division) Hundred - Crowhurst.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/58,Protestation Return - Surrey - Tandridge (First Division) Hundred - Horne.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/59,Protestation Return - Surrey - Tandridge (First Division) Hundred - Limpsfield.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/60,Protestation Return - Surrey - Tandridge (First Division) Hundred - Lingfield.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/61,Protestation Return - Surrey - Tandridge (First Division) Hundred - Oxted.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/62,Protestation Return - Surrey - Tandridge (First Division) Hundred - Tandridge.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/63,Protestation Return - Surrey - Tandridge (First Division) Hundred - Place unnamed.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/64,Protestation Return - Surrey - Tandridge (First Division) Hundred - [Now identified as Abbotsbury in Dorset].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/65,Protestation Return - Surrey - Tandridge (Second Division) Hundred - [Caterham.],1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/66,Protestation Return - Surrey - Tandridge (Second Division) Hundred - Chelsham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/67,Protestation Return - Surrey - Tandridge (Second Division) Hundred - Farley.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/68,Protestation Return - Surrey - Tandridge (Second Division) Hundred - Tatsfield.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/69,Protestation Return - Surrey - Tandridge (Second Division) Hundred - Titsey.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/70,Protestation Return - Surrey - Tandridge (Second Division) Hundred - Warlingham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/105/71,Protestation Return - Surrey - Tandridge (Second Division) Hundred - Woldingham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/1,"Protestation Return - Sussex - Arundel Rape - Letter of the justices of peace to the knights and burgesses of the county, respecting their taking the protestation.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/2,Protestation Return - Sussex - Arundel Rape - Certificates of the justices of the taking of the protestation by Sir John Leedes.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/3,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Barnham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/4,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Binstead.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/5,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Climping.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/6,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Eastergate.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/7,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Felpham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/8,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Forde.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/9,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Madehurst.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/10,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Middleton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/11,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - South Stoke.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/12,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Tortington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/13,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Walberton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/14,Protestation Return - Sussex - Arundel Rape - Avisford Hundred - Yapton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/15,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Bignor cum Buddington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/16,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Burton cum Coates.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/17,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Bury.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/18,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Coldwaltham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/19,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Fittleworth.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/20,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Hardham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/21,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Houghton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/22,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Loxwood.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/23,Protestation Return - Sussex - Arundel Rape - Bury Hundred - Wisborough Green.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/24,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Angmering.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/25,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Burgham alias Burpham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/26,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Ferring and Kingston.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/27,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Goring.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/28,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Limister.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/29,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Little Hampton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/30,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Poling.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/31,"Protestation Return - Sussex - Arundel Rape - Poling Hundred - Preston, East.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/32,"Protestation Return - Sussex - Arundel Rape - Poling Hundred - Preston, West.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/33,"Protestation Return - Sussex - Arundel Rape - Poling Hundred - Stoke, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/34,Protestation Return - Sussex - Arundel Rape - Poling Hundred - Warning Camp.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/35,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Barlavington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/36,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Downcton [Duncton].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/37,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Egdean.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/38,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Kirdford.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/39,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Lurgushall.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/40,"Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Chapel, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/41,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Petworth.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/42,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Stopham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/43,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Sutton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/44,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Tillington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/45,Protestation Return - Sussex - Arundel Rape - Rotherbridge Hundred - Woolavington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/46,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Amberley.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/47,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Billinghurst.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/48,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Chiltington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/49,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Parham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/50,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Pulborough.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/51,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Rudgwick.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/52,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Slinfold.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/53,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Storrington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/54,Protestation Return - Sussex - Arundel Rape - West Easwrith Hundred - Wiggenholt with Greatham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/55,Protestation Return - Sussex - Bramber Rape - Brightford Hundred - Broadwater.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/56,Protestation Return - Sussex - Bramber Rape - Brightford Hundred - Clapham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/57,Protestation Return - Sussex - Bramber Rape - Brightford Hundred - Findon.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/58,Protestation Return - Sussex - Bramber Rape - Brightford Hundred - Launsing [Lancing].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/59,Protestation Return - Sussex - Bramber Rape - Brightford Hundred - Sompting.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/60,Protestation Return - Sussex - Bramber Rape - Burbeach Hundred - Auburton [Edburton].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/61,Protestation Return - Sussex - Bramber Rape - Burbeach Hundred - Ifield.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/62,Protestation Return - Sussex - Bramber Rape - Burbeach Hundred - Seal.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/63,Protestation Return - Sussex - Bramber Rape - East Easwrith Hundred - Horsham (borough).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/64,Protestation Return - Sussex - Bramber Rape - East Easwrith Hundred - Horsham (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/65,Protestation Return - Sussex - Bramber Rape - East Easwrith Hundred - Hitchingfield [Itchingfield].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/66,Protestation Return - Sussex - Bramber Rape - East Easwrith Hundred - Sullington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/67,Protestation Return - Sussex - Bramber Rape - East Easwrith Hundred - Thak[e]ham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/68,Protestation Return - Sussex - Bramber Rape - East Easwrith Hundred - Warminghurst.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/69,Protestation Return - Sussex - Bramber Rape - Fishergate Hundred - Kinson Bonsye [Kingston by Sea?].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/70,"Protestation Return - Sussex - Bramber Rape - Fishergate Hundred - Shoreham, Old.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/71,Protestation Return - Sussex - Bramber Rape - Fishergate Hundred - Southwick.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/72,"Protestation Return - Sussex - Bramber Rape - Grinstead, West, Hundred - Ashington.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/73,"Protestation Return - Sussex - Bramber Rape - Grinstead, West, Hundred - Ashurst.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/74,"Protestation Return - Sussex - Bramber Rape - Grinstead, West, Hundred - Grinstead, West.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/75,"Protestation Return - Sussex - Bramber Rape - Grinstead, West, Hundred - Shipley.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/76,Protestation Return - Sussex - Bramber Rape - Patching Hundred - Patching.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/77,Protestation Return - Sussex - Bramber Rape - Singlecross Hundred - Nuthurst.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/78,Protestation Return - Sussex - Bramber Rape - Singlecross Hundred - Rusper.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/79,Protestation Return - Sussex - Bramber Rape - Singlecross Hundred - Warnham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/80,Protestation Return - Sussex - Bramber Rape - Steyning Hundred - Buttolphs.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/81,Protestation Return - Sussex - Bramber Rape - Steyning Hundred - Coomes [Coombs].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/82,Protestation Return - Sussex - Bramber Rape - Steyning Hundred - Steyning.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/83,Protestation Return - Sussex - Bramber Rape - Steyning Hundred - Washington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/84,Protestation Return - Sussex - Bramber Rape - Steyning Hundred - Wiston.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/85,Protestation Return - Sussex - Bramber Rape - Tarring Hundred - Tarring.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/86,Protestation Return - Sussex - Bramber Rape - Tipnoak Hundred - Albourn and Woodmancote.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/87,Protestation Return - Sussex - Bramber Rape - Tipnoak Hundred - Henfield.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/88,Protestation Return - Sussex - Bramber Rape - Windham And Ewhurst Hundred - Cowfold.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/106/89,Protestation Return - Sussex - Bramber Rape - Windham And Ewhurst Hundred - Shermanbury.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/1,Protestation Return - Sussex - Chichester Rape - Certificate of justices of peace.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/2,"Protestation Return - Sussex - Chichester Rape - Aldwick Hundred - Lavant, East.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/3,Protestation Return - Sussex - Chichester Rape - Aldwick Hundred - Pagham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/4,Protestation Return - Sussex - Chichester Rape - Aldwick Hundred - Slindon.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/5,Protestation Return - Sussex - Chichester Rape - Aldwick Hundred - Tangmere.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/6,Protestation Return - Sussex - Chichester Rape - Bosham Hundred - Funtington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/7,"Protestation Return - Sussex - Chichester Rape - Bosham Hundred - Stoke, West.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/8,"Protestation Return - Sussex - Chichester Rape - Bosham Hundred - Thorney, West.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/9,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Alinbourne [Aldingbourne].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/10,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Appledram.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/11,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Boxgrove.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/12,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Chichester:,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/13,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Cathedral Close.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/14,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Bartholemew without the West Gate.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/15,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Pancras without the liberty of the City.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/16,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Pancras within the liberty of the City.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/17,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Andrew.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/18,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - All Saints within the city.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/19,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Martin's.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/20,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Olave's.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/21,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Peter's the Great.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/22,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - St Peter's the Less.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/23,"Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Chichester, city.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/24,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Donnington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/25,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Eartham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/26,"Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Fishbourne, New.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/27,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Hunston.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/107/28,Protestation Return - Sussex - Chichester Rape - Box And Stockbridge Hundred - Merston.,1642,Protestation Returns,,,,,
